transaction_id;timestamp;account_id;destination_account;amount;currency;transaction_type;channel;terminal_id;merchant_id;card_number_masked;auth_method;response_code;status;processing_time_ms;switch_id;is_suspicious;fraud_pattern;customer_segment;account_age_days;failed_txn_ratio_7d;avg_time_between_txns;avg_txn_amount_7d;txn_count_24h;hour_of_day;day_of_week;is_holiday;previous_response_code;merchant_category;merchant_risk_score;geo_distance_last_tx;device_risk_level;device_country
TX03343;55:49.1;A000068;A001840;4398.7;PEN;Pago;AGT;T0058;M0026;**** **** **** 3343;OTP;0;Fraudulenta;720;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4182.09;4;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03344;55:39.1;A000068;A001840;4166.33;PEN;Pago;AGT;T0058;M0026;**** **** **** 3344;OTP;0;Fraudulenta;850;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4804.53;7;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03345;55:29.1;A000068;A001840;3053.63;PEN;Pago;AGT;T0058;M0026;**** **** **** 3345;OTP;0;Aprobada;898;SW01;0;NULL;Regular;1481;1.27;77.09;2707.4;1;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03346;55:19.1;A000068;A001840;3048.54;PEN;Pago;AGT;T0058;M0026;**** **** **** 3346;OTP;0;Aprobada;921;SW01;0;NULL;Regular;1481;1.27;77.09;3102.43;3;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03347;55:09.1;A000068;A001840;2799.89;PEN;Pago;AGT;T0058;M0026;**** **** **** 3347;OTP;0;Aprobada;894;SW01;0;NULL;Regular;1481;1.27;77.09;3317.24;9;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03348;54:59.1;A000068;A001840;1871.46;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3348;PIN;0;Aprobada;305;SW01;0;NULL;Regular;1481;1.27;77.09;1713.32;9;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03349;54:49.1;A000068;A001840;1877.37;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3349;PIN;0;Aprobada;504;SW01;0;NULL;Regular;1481;1.27;77.09;1624.23;3;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03350;54:39.1;A000068;A001840;4590.33;PEN;Pago;AGT;T0058;M0026;**** **** **** 3350;OTP;0;Fraudulenta;458;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;5405.27;9;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03351;54:29.1;A000068;A001840;1439.01;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3351;PIN;0;Aprobada;660;SW01;0;NULL;Regular;1481;1.27;77.09;1339.95;5;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03352;54:19.1;A000068;A001840;2320.87;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3352;PIN;0;Aprobada;254;SW01;0;NULL;Regular;1481;1.27;77.09;2600.29;2;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03353;54:09.1;A000068;A001840;1870.92;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3353;PIN;0;Aprobada;504;SW01;0;NULL;Regular;1481;1.27;77.09;1736.83;7;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03354;53:59.1;A000068;A001840;3639.63;PEN;Pago;AGT;T0058;M0026;**** **** **** 3354;OTP;0;Aprobada;370;SW01;0;NULL;Regular;1481;1.27;77.09;3051.95;6;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03355;53:49.1;A000068;A001840;13.95;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3355;PIN;0;Aprobada;920;SW01;0;NULL;Regular;1481;1.27;77.09;12.15;1;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03356;53:39.1;A000068;A001840;4836.93;PEN;Pago;AGT;T0058;M0026;**** **** **** 3356;OTP;0;Fraudulenta;428;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;3990.98;3;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03357;53:29.1;A000068;A001840;3646.76;PEN;Pago;AGT;T0058;M0026;**** **** **** 3357;OTP;0;Aprobada;549;SW01;0;NULL;Regular;1481;1.27;77.09;3602.61;1;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03358;53:19.1;A000068;A001840;213.76;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3358;PIN;0;Aprobada;721;SW01;0;NULL;Regular;1481;1.27;77.09;180.41;8;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03359;53:09.1;A000068;A001840;2076.76;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3359;PIN;0;Aprobada;484;SW01;0;NULL;Regular;1481;1.27;77.09;2134.83;6;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03360;52:59.1;A000068;A001840;3217.38;PEN;Pago;AGT;T0058;M0026;**** **** **** 3360;OTP;0;Aprobada;664;SW01;0;NULL;Regular;1481;1.27;77.09;2617.78;6;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03361;52:49.1;A000068;A001840;697.81;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3361;PIN;0;Aprobada;487;SW01;0;NULL;Regular;1481;1.27;77.09;580.74;9;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03362;52:39.1;A000068;A001840;3714.59;PEN;Pago;AGT;T0058;M0026;**** **** **** 3362;OTP;0;Aprobada;254;SW01;0;NULL;Regular;1481;1.27;77.09;4069.16;1;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03363;52:29.1;A000068;A001840;4310.8;PEN;Pago;AGT;T0058;M0026;**** **** **** 3363;OTP;0;Fraudulenta;327;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4205.81;0;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03364;52:19.1;A000068;A001840;3202.97;PEN;Pago;AGT;T0058;M0026;**** **** **** 3364;OTP;0;Aprobada;133;SW01;0;NULL;Regular;1481;1.27;77.09;3270.15;2;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03365;52:09.1;A000068;A001840;1055.93;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3365;PIN;0;Aprobada;511;SW01;0;NULL;Regular;1481;1.27;77.09;1261.69;4;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03366;51:59.1;A000068;A001840;750;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3366;PIN;0;Aprobada;820;SW01;0;NULL;Regular;1481;1.27;77.09;836.13;2;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03367;51:49.1;A000068;A001840;2872.04;PEN;Pago;AGT;T0058;M0026;**** **** **** 3367;OTP;0;Aprobada;945;SW01;0;NULL;Regular;1481;1.27;77.09;2690.37;7;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03368;51:39.1;A000068;A001840;3327.05;PEN;Pago;AGT;T0058;M0026;**** **** **** 3368;OTP;0;Aprobada;114;SW01;0;NULL;Regular;1481;1.27;77.09;3270.67;9;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03369;51:29.1;A000068;A001840;2520.72;PEN;Pago;AGT;T0058;M0026;**** **** **** 3369;OTP;0;Aprobada;516;SW01;0;NULL;Regular;1481;1.27;77.09;2848.84;8;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03370;51:19.1;A000068;A001840;4162.18;PEN;Pago;AGT;T0058;M0026;**** **** **** 3370;OTP;0;Fraudulenta;918;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;3332.74;4;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03371;51:09.1;A000068;A001840;1090.88;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3371;PIN;0;Aprobada;651;SW01;0;NULL;Regular;1481;1.27;77.09;1146.93;5;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03372;50:59.1;A000068;A001840;2831.51;PEN;Pago;AGT;T0058;M0026;**** **** **** 3372;OTP;0;Aprobada;894;SW01;0;NULL;Regular;1481;1.27;77.09;3022.68;5;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03373;50:49.1;A000068;A001840;1566;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3373;PIN;0;Aprobada;566;SW01;0;NULL;Regular;1481;1.27;77.09;1634.87;7;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03374;50:39.1;A000068;A001840;2964.05;PEN;Pago;AGT;T0058;M0026;**** **** **** 3374;OTP;0;Aprobada;165;SW01;0;NULL;Regular;1481;1.27;77.09;2371.81;3;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03375;50:29.1;A000068;A001840;712.34;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3375;PIN;0;Aprobada;290;SW01;0;NULL;Regular;1481;1.27;77.09;742.19;8;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03376;50:19.1;A000068;A001840;904.16;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3376;PIN;0;Aprobada;332;SW01;0;NULL;Regular;1481;1.27;77.09;1039.64;0;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03377;50:09.1;A000068;A001840;3574.88;PEN;Pago;AGT;T0058;M0026;**** **** **** 3377;OTP;0;Aprobada;652;SW01;0;NULL;Regular;1481;1.27;77.09;3622.48;1;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03378;49:59.1;A000068;A001840;3920.12;PEN;Pago;AGT;T0058;M0026;**** **** **** 3378;OTP;0;Aprobada;119;SW01;0;NULL;Regular;1481;1.27;77.09;4489.68;0;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03379;49:49.1;A000068;A001840;3360.11;PEN;Pago;AGT;T0058;M0026;**** **** **** 3379;OTP;0;Aprobada;972;SW01;0;NULL;Regular;1481;1.27;77.09;2829.53;6;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03380;49:39.1;A000068;A001840;2227.16;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3380;PIN;0;Aprobada;569;SW01;0;NULL;Regular;1481;1.27;77.09;2130.74;3;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03381;49:29.1;A000068;A001840;4097.83;PEN;Pago;AGT;T0058;M0026;**** **** **** 3381;OTP;0;Fraudulenta;668;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;3296.79;1;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03382;49:19.1;A000068;A001840;339.91;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3382;PIN;0;Aprobada;484;SW01;0;NULL;Regular;1481;1.27;77.09;402.78;7;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03383;49:09.1;A000068;A001840;3571.61;PEN;Pago;AGT;T0058;M0026;**** **** **** 3383;OTP;0;Aprobada;932;SW01;0;NULL;Regular;1481;1.27;77.09;3682.19;7;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03384;48:59.1;A000068;A001840;2678.14;PEN;Pago;AGT;T0058;M0026;**** **** **** 3384;OTP;0;Aprobada;315;SW01;0;NULL;Regular;1481;1.27;77.09;2226.65;8;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03385;48:49.1;A000068;A001840;4107.24;PEN;Pago;AGT;T0058;M0026;**** **** **** 3385;OTP;0;Fraudulenta;473;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;3724.83;1;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03386;48:39.1;A000068;A001840;3402.8;PEN;Pago;AGT;T0058;M0026;**** **** **** 3386;OTP;0;Aprobada;948;SW01;0;NULL;Regular;1481;1.27;77.09;3103.29;7;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03387;48:29.1;A000068;A001840;2746.68;PEN;Pago;AGT;T0058;M0026;**** **** **** 3387;OTP;0;Aprobada;529;SW01;0;NULL;Regular;1481;1.27;77.09;2584.22;5;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03388;48:19.1;A000068;A001840;842.86;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3388;PIN;0;Aprobada;394;SW01;0;NULL;Regular;1481;1.27;77.09;909.58;3;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03389;48:09.1;A000068;A001840;3451.62;PEN;Pago;AGT;T0058;M0026;**** **** **** 3389;OTP;0;Aprobada;169;SW01;0;NULL;Regular;1481;1.27;77.09;3681.9;6;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03390;47:59.1;A000068;A001840;2027.78;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3390;PIN;0;Aprobada;321;SW01;0;NULL;Regular;1481;1.27;77.09;1653.82;0;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03391;47:49.1;A000068;A001840;621.56;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3391;PIN;0;Aprobada;684;SW01;0;NULL;Regular;1481;1.27;77.09;532.27;8;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03392;47:39.1;A000068;A001840;1329.99;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3392;PIN;0;Aprobada;567;SW01;0;NULL;Regular;1481;1.27;77.09;1487.49;7;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03393;47:29.1;A000068;A001840;1289.13;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3393;PIN;0;Aprobada;351;SW01;0;NULL;Regular;1481;1.27;77.09;1079.16;7;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03394;47:19.1;A000068;A001840;4596.22;PEN;Pago;AGT;T0058;M0026;**** **** **** 3394;OTP;0;Fraudulenta;312;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4258.61;9;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03395;47:09.1;A000068;A001840;621.71;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3395;PIN;0;Aprobada;526;SW01;0;NULL;Regular;1481;1.27;77.09;571.08;8;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03396;46:59.1;A000068;A001840;4607.66;PEN;Pago;AGT;T0058;M0026;**** **** **** 3396;OTP;0;Fraudulenta;841;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;5001.65;3;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03397;46:49.1;A000068;A001840;4673.71;PEN;Pago;AGT;T0058;M0026;**** **** **** 3397;OTP;0;Fraudulenta;215;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4532.09;3;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03398;46:39.1;A000068;A001840;1011.54;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3398;PIN;0;Aprobada;882;SW01;0;NULL;Regular;1481;1.27;77.09;920.04;8;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03399;46:29.1;A000068;A001840;1798.54;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3399;PIN;0;Aprobada;904;SW01;0;NULL;Regular;1481;1.27;77.09;2141.46;7;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03400;46:19.1;A000068;A001840;972.4;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3400;PIN;0;Rechazada;290;SW01;0;NULL;Regular;1481;1.27;77.09;837.52;8;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03401;46:09.1;A000068;A001840;3932.68;PEN;Pago;AGT;T0058;M0026;**** **** **** 3401;OTP;0;Aprobada;350;SW01;0;NULL;Regular;1481;1.27;77.09;4554.39;6;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03402;45:59.1;A000068;A001840;647.54;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3402;PIN;0;Aprobada;594;SW01;0;NULL;Regular;1481;1.27;77.09;555.44;4;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03403;45:49.1;A000068;A001840;1754.36;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3403;PIN;0;Aprobada;736;SW01;0;NULL;Regular;1481;1.27;77.09;2013.01;3;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03404;45:39.1;A000068;A001840;3961.93;PEN;Pago;AGT;T0058;M0026;**** **** **** 3404;OTP;0;Aprobada;496;SW01;0;NULL;Regular;1481;1.27;77.09;3722.13;5;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03405;45:29.1;A000068;A001840;2675.95;PEN;Pago;AGT;T0058;M0026;**** **** **** 3405;OTP;0;Aprobada;423;SW01;0;NULL;Regular;1481;1.27;77.09;2334.36;2;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03406;45:19.1;A000068;A001840;1044.36;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3406;PIN;0;Aprobada;105;SW01;0;NULL;Regular;1481;1.27;77.09;851.21;3;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03407;45:09.1;A000068;A001840;458.48;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3407;PIN;0;Aprobada;969;SW01;0;NULL;Regular;1481;1.27;77.09;518.6;2;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03408;44:59.1;A000068;A001840;4335.04;PEN;Pago;AGT;T0058;M0026;**** **** **** 3408;OTP;0;Fraudulenta;474;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;5067.33;1;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03409;44:49.1;A000068;A001840;2341.24;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3409;PIN;0;Aprobada;147;SW01;0;NULL;Regular;1481;1.27;77.09;2663.37;4;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03410;44:39.1;A000068;A001840;4407.75;PEN;Pago;AGT;T0058;M0026;**** **** **** 3410;OTP;0;Fraudulenta;537;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;5040.97;0;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03411;44:29.1;A000068;A001840;537.6;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3411;PIN;0;Aprobada;932;SW01;0;NULL;Regular;1481;1.27;77.09;478.13;1;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03412;44:19.1;A000068;A001840;468.51;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3412;PIN;0;Aprobada;585;SW01;0;NULL;Regular;1481;1.27;77.09;402.61;5;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03413;44:09.1;A000068;A001840;2421.46;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3413;PIN;0;Aprobada;686;SW01;0;NULL;Regular;1481;1.27;77.09;2821.46;6;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03414;43:59.1;A000068;A001840;4429.27;PEN;Pago;AGT;T0058;M0026;**** **** **** 3414;OTP;0;Fraudulenta;788;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4820.45;6;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03415;43:49.1;A000068;A001840;1812.99;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3415;PIN;0;Aprobada;970;SW01;0;NULL;Regular;1481;1.27;77.09;1665.53;8;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03416;43:39.1;A000068;A001840;3785.97;PEN;Pago;AGT;T0058;M0026;**** **** **** 3416;OTP;0;Aprobada;883;SW01;0;NULL;Regular;1481;1.27;77.09;3373.58;7;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03417;43:29.1;A000068;A001840;2740.63;PEN;Pago;AGT;T0058;M0026;**** **** **** 3417;OTP;0;Aprobada;746;SW01;0;NULL;Regular;1481;1.27;77.09;2437.13;2;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03418;43:19.1;A000068;A001840;3563.36;PEN;Pago;AGT;T0058;M0026;**** **** **** 3418;OTP;0;Aprobada;823;SW01;0;NULL;Regular;1481;1.27;77.09;3344.47;0;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03419;43:09.1;A000068;A001840;3627.43;PEN;Pago;AGT;T0058;M0026;**** **** **** 3419;OTP;0;Aprobada;689;SW01;0;NULL;Regular;1481;1.27;77.09;3160.6;0;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03420;42:59.1;A000068;A001840;2950.93;PEN;Pago;AGT;T0058;M0026;**** **** **** 3420;OTP;0;Aprobada;401;SW01;0;NULL;Regular;1481;1.27;77.09;2567.95;0;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03421;42:49.1;A000068;A001840;3989.4;PEN;Pago;AGT;T0058;M0026;**** **** **** 3421;OTP;0;Aprobada;169;SW01;0;NULL;Regular;1481;1.27;77.09;3271.67;0;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03422;42:39.1;A000068;A001840;4823;PEN;Pago;AGT;T0058;M0026;**** **** **** 3422;OTP;0;Fraudulenta;561;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4843.26;0;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03423;42:29.1;A000068;A001840;1279.19;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3423;PIN;0;Aprobada;247;SW01;0;NULL;Regular;1481;1.27;77.09;1215.33;2;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03424;42:19.1;A000068;A001840;4696.59;PEN;Pago;AGT;T0058;M0026;**** **** **** 3424;OTP;0;Fraudulenta;710;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4343.4;6;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03425;42:09.1;A000068;A001840;3508.54;PEN;Pago;AGT;T0058;M0026;**** **** **** 3425;OTP;0;Aprobada;366;SW01;0;NULL;Regular;1481;1.27;77.09;2860.17;0;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03426;41:59.1;A000068;A001840;2219.84;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3426;PIN;0;Aprobada;123;SW01;0;NULL;Regular;1481;1.27;77.09;2012.33;6;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03427;41:49.1;A000068;A001840;751.98;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3427;PIN;0;Aprobada;547;SW01;0;NULL;Regular;1481;1.27;77.09;856.43;5;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03428;41:39.1;A000068;A001840;2624.27;PEN;Pago;AGT;T0058;M0026;**** **** **** 3428;OTP;0;Aprobada;570;SW01;0;NULL;Regular;1481;1.27;77.09;2155.55;7;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03429;41:29.1;A000068;A001840;1697.41;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3429;PIN;0;Aprobada;318;SW01;0;NULL;Regular;1481;1.27;77.09;2004.99;8;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03430;41:19.1;A000068;A001840;2850.71;PEN;Pago;AGT;T0058;M0026;**** **** **** 3430;OTP;0;Aprobada;893;SW01;0;NULL;Regular;1481;1.27;77.09;2671.05;8;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03431;41:09.1;A000068;A001840;3656.82;PEN;Pago;AGT;T0058;M0026;**** **** **** 3431;OTP;0;Aprobada;648;SW01;0;NULL;Regular;1481;1.27;77.09;3171.03;8;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03432;40:59.1;A000068;A001840;638.57;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3432;PIN;0;Aprobada;501;SW01;0;NULL;Regular;1481;1.27;77.09;562.97;6;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03433;40:49.1;A000068;A001840;4874.59;PEN;Pago;AGT;T0058;M0026;**** **** **** 3433;OTP;0;Fraudulenta;772;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4099.16;5;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03434;40:39.1;A000068;A001840;953.03;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3434;PIN;0;Aprobada;594;SW01;0;NULL;Regular;1481;1.27;77.09;762.6;5;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03435;40:29.1;A000068;A001840;723.36;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3435;PIN;0;Aprobada;539;SW01;0;NULL;Regular;1481;1.27;77.09;626.11;9;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03436;40:19.1;A000068;A001840;1060.11;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3436;PIN;0;Aprobada;677;SW01;0;NULL;Regular;1481;1.27;77.09;990.14;2;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03437;40:09.1;A000068;A001840;3167.65;PEN;Pago;AGT;T0058;M0026;**** **** **** 3437;OTP;0;Aprobada;796;SW01;0;NULL;Regular;1481;1.27;77.09;3466.3;1;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03438;39:59.1;A000068;A001840;1226.12;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3438;PIN;0;Aprobada;712;SW01;0;NULL;Regular;1481;1.27;77.09;1115.54;4;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03439;39:49.1;A000068;A001840;3755.63;PEN;Pago;AGT;T0058;M0026;**** **** **** 3439;OTP;0;Aprobada;886;SW01;0;NULL;Regular;1481;1.27;77.09;3928.11;5;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03440;39:39.1;A000068;A001840;4643.73;PEN;Pago;AGT;T0058;M0026;**** **** **** 3440;OTP;0;Fraudulenta;302;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;4232.31;0;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03441;39:29.1;A000068;A001840;3904.27;PEN;Pago;AGT;T0058;M0026;**** **** **** 3441;OTP;0;Aprobada;819;SW01;0;NULL;Regular;1481;1.27;77.09;3168.41;6;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03442;39:19.1;A000068;A001840;2066.24;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3442;PIN;0;Aprobada;816;SW01;0;NULL;Regular;1481;1.27;77.09;2284.38;3;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03443;39:09.1;A000068;A001840;1115.03;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3443;PIN;0;Aprobada;952;SW01;0;NULL;Regular;1481;1.27;77.09;933.05;3;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03444;38:59.1;A000068;A001840;3942.17;PEN;Pago;AGT;T0058;M0026;**** **** **** 3444;OTP;0;Aprobada;757;SW01;0;NULL;Regular;1481;1.27;77.09;4517.33;5;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03445;38:49.1;A000068;A001840;46.09;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3445;PIN;0;Aprobada;384;SW01;0;NULL;Regular;1481;1.27;77.09;39.54;5;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03446;38:39.1;A000068;A001840;1350.31;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3446;PIN;0;Aprobada;112;SW01;0;NULL;Regular;1481;1.27;77.09;1540.9;9;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03447;38:29.1;A000068;A001840;1956.87;PEN;Transferencia;AGT;T0058;M0026;**** **** **** 3447;PIN;0;Aprobada;400;SW01;0;NULL;Regular;1481;1.27;77.09;2315.05;8;7;4;0;0;E-commerce;43.57;107.82;High;MX
TX03448;38:19.1;A000068;A001840;4285.94;PEN;Pago;AGT;T0058;M0026;**** **** **** 3448;OTP;0;Fraudulenta;795;SW01;1;Monto excesivo (>4000);Regular;1481;1.27;77.09;3739.25;5;7;4;0;0;E-commerce;43.57;107.82;High;MX
